1;H=48;T=35;Hs=0.0;sp=2;sf=7;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=0; tx_trials=0; tx_power=2; tx_time_on_air=0; tx_counter=0; tx_frequency=0
153;H=61;T=31;Hs=54.47097;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=152; tx_frequency=868000000
157;H=60;T=31;Hs=53.97221;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=156; tx_frequency=868000000
161;H=57;T=33;Hs=54.75597;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=160; tx_frequency=868000000
165;H=56;T=33;Hs=54.72034;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=164; tx_frequency=868000000
169;H=46;T=38;Hs=55.14785;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=168; tx_frequency=868000000
173;H=47;T=38;Hs=55.18347;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=172; tx_frequency=868000000
177;H=52;T=36;Hs=55.2191;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=176; tx_frequency=868000000
181;H=51;T=36;Hs=55.11222;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=180; tx_frequency=868000000
185;H=49;T=36;Hs=55.18347;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=184; tx_frequency=868000000
189;H=50;T=34;Hs=55.96723;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=188; tx_frequency=868000000
193;H=40;T=39;Hs=55.57535;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=192; tx_frequency=868000000
197;H=52;T=34;Hs=55.43285;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=196; tx_frequency=868000000
201;H=46;T=35;Hs=56.71535;sp=2;sf=7;rx_timestamp=1067970911; rssi=-129; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=200; tx_frequency=868000000
205;H=51;T=34;Hs=55.46847;sp=2;sf=7;rx_timestamp=3101396769; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=204; tx_frequency=868000000
209;H=54;T=32;Hs=55.14785;sp=2;sf=7;rx_timestamp=579562614; rssi=-129; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=208; tx_frequency=868000000
213;H=63;T=29;Hs=54.7916;sp=2;sf=7;rx_timestamp=579562614; rssi=-129; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=212; tx_frequency=868000000
217;H=77;T=26;Hs=55.18347;sp=2;sf=7;rx_timestamp=2899788927; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=216; tx_frequency=868000000
221;H=73;T=25;Hs=55.14785;sp=2;sf=7;rx_timestamp=2899788927; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=220; tx_frequency=868000000
225;H=78;T=24;Hs=54.29284;sp=2;sf=7;rx_timestamp=2899788927; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=224; tx_frequency=868000000
229;H=85;T=24;Hs=54.29284;sp=2;sf=7;rx_timestamp=2148897881; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=228; tx_frequency=868000000
233;H=90;T=24;Hs=54.07909;sp=2;sf=7;rx_timestamp=3385739397; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=232; tx_frequency=868000000
237;H=94;T=24;Hs=54.72034;sp=2;sf=7;rx_timestamp=3385739397; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=236; tx_frequency=868000000
241;H=95;T=24;Hs=54.07909;sp=2;sf=7;rx_timestamp=3385739397; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=240; tx_frequency=868000000
245;H=58;T=31;Hs=54.11472;sp=2;sf=7;rx_timestamp=3385739397; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=2302; tx_counter=244; tx_frequency=868000000
