2;H=85;T=26;Hs=0.0;sp=2;sf=12;rx_timestamp=0; rssi=0; snr=0.0; sfrx=0; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1647; tx_counter=2; tx_frequency=868000000
278;H=65;T=30;Hs=57.10723;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=278; tx_frequency=868000000
282;H=66;T=29;Hs=56.85785;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=282; tx_frequency=868000000
286;H=68;T=29;Hs=57.14286;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=286; tx_frequency=868000000
290;H=69;T=29;Hs=57.03598;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=290; tx_frequency=868000000
294;H=68;T=29;Hs=57.00036;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=294; tx_frequency=868000000
298;H=67;T=29;Hs=56.71535;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=298; tx_frequency=868000000
302;H=67;T=29;Hs=56.96473;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=302; tx_frequency=868000000
306;H=67;T=29;Hs=56.85785;sp=2;sf=12;rx_timestamp=238980696; rssi=-128; snr=-11.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=306; tx_frequency=868000000
310;H=68;T=29;Hs=56.96473;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=310; tx_frequency=868000000
314;H=68;T=29;Hs=57.03598;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=314; tx_frequency=868000000
318;H=68;T=29;Hs=56.96473;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=318; tx_frequency=868000000
322;H=68;T=29;Hs=57.32099;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=322; tx_frequency=868000000
326;H=70;T=29;Hs=57.35661;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=326; tx_frequency=868000000
330;H=70;T=29;Hs=57.28536;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=330; tx_frequency=868000000
334;H=71;T=29;Hs=57.17848;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=334; tx_frequency=868000000
338;H=71;T=29;Hs=57.53473;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=338; tx_frequency=868000000
342;H=69;T=29;Hs=57.53473;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=342; tx_frequency=868000000
346;H=68;T=29;Hs=57.35661;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=346; tx_frequency=868000000
350;H=71;T=29;Hs=57.14286;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=350; tx_frequency=868000000
354;H=71;T=29;Hs=57.53473;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=354; tx_frequency=868000000
358;H=70;T=29;Hs=57.53473;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=358; tx_frequency=868000000
362;H=71;T=29;Hs=57.49911;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=362; tx_frequency=868000000
366;H=71;T=29;Hs=57.46349;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=366; tx_frequency=868000000
370;H=71;T=28;Hs=60.91913;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=370; tx_frequency=868000000
374;H=71;T=28;Hs=44.7809;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=374; tx_frequency=868000000
378;H=79;T=28;Hs=47.80905;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=378; tx_frequency=868000000
382;H=84;T=28;Hs=0.0;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=382; tx_frequency=868000000
386;H=89;T=29;Hs=42.75027;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=386; tx_frequency=868000000
390;H=72;T=29;Hs=42.03776;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=390; tx_frequency=868000000
394;H=71;T=28;Hs=40.79088;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1975; tx_counter=394; tx_frequency=868000000
398;H=72;T=28;Hs=0.0;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=398; tx_frequency=868000000
402;H=70;T=27;Hs=0.0;sp=2;sf=12;rx_timestamp=2324455536; rssi=-130; snr=-12.0; sfrx=7; sftx=12; tx_trials=0; tx_power=2; tx_time_on_air=1811; tx_counter=402; tx_frequency=868000000
